code,class,busdate,weekday,week,festival,fix_amount,price,sum_price
6921168509256,10,2016-05-04,2,18,3,23.0,1.8,41.4
6921168509256,10,2016-05-05,3,18,0,11.0,1.8,19.8
6921168509256,10,2016-05-06,4,18,0,10.0,1.8,18.0
6921168509256,10,2016-05-07,5,18,0,8.0,1.8,14.4
6921168509256,10,2016-05-08,6,18,0,14.0,1.8,25.2
6921168509256,10,2016-05-09,0,19,0,9.0,1.7990000000000002,16.2
6921168509256,10,2016-05-10,1,19,0,16.0,1.8,28.8
6921168509256,10,2016-05-11,2,19,0,24.0,1.8,43.2
6921168509256,10,2016-05-12,3,19,0,13.0,1.7990000000000002,23.4
6921168509256,10,2016-05-13,4,19,0,3.0,1.8,5.4
6921168509256,10,2016-05-14,5,19,0,2.0,1.8,3.6
6921168509256,10,2016-05-15,6,19,0,20.0,1.8,36.0
6921168509256,10,2016-05-16,0,20,0,6.0,1.8,10.8
6921168509256,10,2016-05-17,1,20,0,6.0,1.8,10.8
6921168509256,10,2016-05-18,2,20,0,5.0,1.8,9.0
6921168509256,10,2016-05-19,3,20,0,6.0,1.8,10.8
6921168509256,10,2016-05-20,4,20,0,9.0,1.7990000000000002,16.2
6921168509256,10,2016-05-21,5,20,0,12.0,1.8,21.6
6921168509256,10,2016-05-22,6,20,0,4.0,1.8,7.2
6921168509256,10,2016-05-23,0,21,0,1.0,1.8,1.8
6921168509256,10,2016-05-24,1,21,0,1.0,1.8,1.8
6921168509256,10,2016-05-25,2,21,0,9.0,1.7990000000000002,16.2
6921168509256,10,2016-05-26,3,21,0,1.0,1.8,1.8
6921168509256,10,2016-05-27,4,21,0,2.0,1.8,3.6
6921168509256,10,2016-05-28,5,21,0,5.0,1.8,9.0
6921168509256,10,2016-05-29,6,21,4,9.0,1.7990000000000002,16.2
6921168509256,10,2016-05-30,0,22,4,6.0,1.8,10.8
6921168509256,10,2016-05-31,1,22,4,6.0,1.8,10.8
6921168509256,10,2016-06-01,2,22,4,7.0,1.8,12.6
6921168509256,10,2016-06-02,3,22,4,7.0,1.8,12.6
6921168509256,10,2016-06-03,4,22,4,4.0,1.8,7.2
6921168509256,10,2016-06-04,5,22,4,18.0,1.7990000000000002,32.4
6921168509256,10,2016-06-05,6,22,5,13.0,1.7990000000000002,23.4
6921168509256,10,2016-06-06,0,23,5,21.0,1.7990000000000002,37.8
6921168509256,10,2016-06-07,1,23,5,20.0,1.8,36.0
6921168509256,10,2016-06-08,2,23,5,16.0,1.8,28.8
6921168509256,10,2016-06-09,3,23,5,25.0,1.8,45.0
6921168509256,10,2016-06-10,4,23,5,12.0,1.8,21.6
6921168509256,10,2016-06-11,5,23,5,22.0,1.8,39.6
6921168509256,10,2016-06-12,6,23,5,9.0,1.7990000000000002,16.2
6921168509256,10,2016-06-13,0,24,5,19.0,1.8,34.2
6921168509256,10,2016-06-14,1,24,5,18.0,1.7990000000000002,32.4
6921168509256,10,2016-06-15,2,24,5,13.0,1.7990000000000002,23.4
6921168509256,10,2016-06-16,3,24,5,21.0,1.7990000000000002,37.8
6921168509256,10,2016-06-17,4,24,5,21.0,1.7990000000000002,37.8
6921168509256,10,2016-06-18,5,24,5,22.0,1.8,39.6
6921168509256,10,2016-06-19,6,24,5,7.0,1.8,12.6
6921168509256,10,2016-06-20,0,25,0,11.0,1.8,19.8
6921168509256,10,2016-06-21,1,25,0,13.0,1.7990000000000002,23.4
6921168509256,10,2016-06-22,2,25,0,27.0,1.8,48.6
6921168509256,10,2016-06-23,3,25,0,11.0,1.5,16.5
6921168509256,10,2016-06-24,4,25,0,12.0,1.5,18.0
6921168509256,10,2016-06-25,5,25,0,20.0,1.5,30.0
6921168509256,10,2016-06-26,6,25,0,10.0,1.5,15.0
6921168509256,10,2016-06-27,0,26,0,27.0,1.5,40.5
6921168509256,10,2016-06-28,1,26,0,15.0,1.5,22.5
6921168509256,10,2016-06-29,2,26,0,27.0,1.5,40.5
6921168509256,10,2016-06-30,3,26,0,8.0,1.5,12.0
6921168509256,10,2016-07-01,4,26,0,29.0,1.5,43.5
6921168509256,10,2016-07-02,5,26,0,25.0,1.5,37.5
6921168509256,10,2016-07-03,6,26,0,34.0,1.5,51.0
6921168509256,10,2016-07-04,0,27,0,31.0,1.5,46.5
6921168509256,10,2016-07-05,1,27,0,28.0,1.5,42.0
6921168509256,10,2016-07-06,2,27,0,52.0,1.5,78.0
6921168509256,10,2016-07-07,3,27,0,35.0,1.5,52.5
6921168509256,10,2016-07-08,4,27,0,56.0,1.5,84.0
6921168509256,10,2016-07-09,5,27,0,42.0,1.5,63.0
6921168509256,10,2016-07-10,6,27,0,37.0,1.5,55.5
6921168509256,10,2016-07-11,0,28,0,13.0,1.5,19.5
6921168509256,10,2016-07-12,1,28,0,12.0,1.5,18.0
6921168509256,10,2016-07-13,2,28,0,23.0,1.5,34.5
